,0,1,2,3,4,5,6,7
65.0,0.7260453368605108,2.168487506925499,0.8661987162814708,0.10787109233464476,6.132362138856224,1.986226926665146,24.90292969861776,0.29402754321679214
66.0,0.9127661198828153,1.0687689277315469,1.1641589563644315,0.02782708416488124,5.733371948414826,2.0688584285239475,22.611501178045522,0.0686057480898447
67.0,0.7117697335139628,2.2044295856342093,2.205050116070003,0.1815105187641521,4.015532322951836,1.625543920903314,12.040198604732916,0.2954447042907094
68.0,1.9313352781321076,0.7826988648806502,0.9688981590480894,0.06616458148314747,3.4870750242503514,6.540480545857593,20.59148691310099,0.10926069332455998
69.0,0.7801147483941645,2.8338274285752,0.32622188679590153,0.32649634011706374,9.402683591285808,4.970995534199114,25.406122220191673,0.5038962013180435
70.0,0.35454886959931037,1.6026031774651144,0.8844132814337705,0.17775561517832564,6.172367682938885,2.3590007551076235,16.050592560608475,0.11847105051347044
71.0,0.44752755538051187,2.1975529856576994,0.7305341617021135,0.1085176504856609,15.522696785312974,3.3389376677638967,51.634133956110816,0.5841710301201822
72.0,2.8090807798119193,5.9974900081411935,2.5332542640040874,0.5057384934572973,56.730241581108615,11.257417017920876,201.06241964130933,1.0588962953718597
73.0,0.7599202756854284,1.040067456631886,1.10360853299655,0.19117565090353747,4.157001032156537,0.5388527522973302,13.410777489975654,0.14268136082906321
74.0,1.4470080963792684,0.9296621382763559,0.43052155607470044,0.24458888818502503,10.969991124199257,1.9909856274478164,35.46327834876523,0.08901904198124505
75.0,0.8161016329110125,0.6940083743132174,0.3649238524981505,0.1786585342523126,1.9397544803666726,0.46717066227168086,16.934103932232755,0.1623117142092471
76.0,0.806825230039605,0.6820119086607452,0.6602864081971183,0.1741394944492341,2.6560820416230597,0.5593736721909424,4.402620229442472,0.2465443706179002
77.0,1.329893426012929,0.611437516010743,1.2861376417482497,0.09863471062228307,4.118987763155294,0.7911388436515903,18.523341750646793,0.0642671804014358
78.0,3.6967282750367008,1.2800938030668814,0.7283773166860816,0.04872860032048497,7.739843721586991,1.4663294233259458,29.887543053034392,0.07994409384730353
79.0,1.6822588940616225,1.2617854240199162,0.473070262806648,0.10530749313373303,3.478570575950049,0.6739466202794461,12.744084907489183,0.09510278218732783
80.0,1.1768394585099955,1.3268272945452757,0.7805797718911308,0.1929613877050267,3.720606987115588,0.816068368815182,25.295614704905514,0.46646771151667243
81.0,1.1186119653462452,1.3816086606790705,0.5128809535309197,0.3916924190836679,5.340939838783449,1.008714689290089,18.937875644682794,0.19111807021347382
82.0,1.6339459065904163,1.418727612718915,1.1821041493075448,0.12878193039160146,4.396995234414687,1.0074165046239598,20.917047236830573,0.18810557557715224
83.0,1.7193705934824919,2.2547100152214328,0.02434354677753873,0.24661876448886322,1.5803443341191443,0.29290123256223133,2.9631736711916745,0.20042535984821572
84.0,1.1908377923981888,1.6141267684433358,0.2286465933753288,0.09695996837783726,3.371894355089033,0.6992179722824297,5.430153420691888,0.35130307603356137
85.0,0.7033125231828486,1.5151787702190487,0.4622500971352213,0.16196040062026318,2.6206805630320074,0.5805170017449439,7.421854516989667,0.39432537725100764
86.0,0.6739297316565176,2.7755455576302572,0.7585042421049207,0.224170440322531,3.991418273728442,0.8605469429289525,17.77579973257464,0.12035692184205951
87.0,0.5579188661693545,3.6980858780781216,0.8362992987875241,0.28679978050261473,4.779854779021778,1.1077066058614315,16.983867499448934,0.4432263928015662
88.0,1.6184646756108045,0.4979425497798964,1.0853031409425242,0.039478281902889774,8.902255252490558,2.165818903208543,32.47213126718558,0.07507148791881117
89.0,1.6324514379343213,0.9042127357117797,0.22423556525487903,0.1458084561781177,2.2952829969798723,0.8322692629017479,12.925747820885414,0.2817327391239943
90.0,1.6838569478464191,1.9843176447171802,1.3138510050267127,0.2356590199048558,9.606010717728923,2.9781084751561258,35.08389770950174,0.31088317152235734
91.0,0.6710408743587847,1.422027860449292,1.1160292212567866,0.20908472459506364,8.355707871550484,9.18403915366819,10.561581768571239,0.1725945340091485
92.0,0.7517982750060921,2.920438990942664,0.40257870682774566,0.28223208965798163,8.21090948340294,3.2697486293287215,30.619445292226995,0.2754803133458167
93.0,0.728256838969807,1.805042314570248,0.6185165792112781,0.2561205214435653,3.1274454941642222,0.3512002111359481,17.926155069288274,0.3889506953676571
94.0,1.201269795824985,1.2112796893431945,0.47002062469721984,0.19574201142447517,1.519200113100575,0.5047094539983559,2.6601488169656045,0.4375423477903437
95.0,1.054586007216966,0.6667881795464986,0.4707325351325045,0.05870056085533569,2.674739567209947,0.8314284934527424,8.53293781837123,0.23302241736121204
96.0,0.8654485254531851,1.9417315778065538,1.2579512125764685,0.07531180915897052,2.473290495496326,0.4830151509364466,8.854723405103615,0.30253128981805577
97.0,0.387887919940765,3.02977081609106,0.8785483889919861,0.11534384998119679,2.6975899877263814,0.7089567688475668,5.606075414178716,0.035294361927523166
98.0,0.7992520677475262,0.4358247087319283,1.2738123509446888,0.10481569705544724,2.7913334228175026,0.5688355116348653,12.295248853931728,0.20096104546384438
99.0,0.7680710215126194,0.9360809097119208,1.5359355946591775,0.5374279024007951,2.284833638042942,0.5438670611815065,7.377432697663335,0.27577750499073783
100.0,0.5163970180504512,0.7388126912207892,0.7944013042291005,0.4262674025293621,2.5666481896921964,0.7288417893480575,10.782267086117896,0.18458331897348906
101.0,1.6333178719361026,2.9398694048172893,1.6906632792023595,0.30905940346547844,5.473162589056992,1.446861480757416,22.034975766232858,0.4110178506971316
102.0,2.83769696741286,0.9650855837948494,2.9866088355657223,0.282584284393278,3.695652471195926,0.931409682781702,5.425416318957744,0.1509996842458747
103.0,0.15377175786219296,3.155797133298867,1.8829630392804875,0.2825525614970142,0.8732708152194354,0.2928199627829497,6.682274744019273,0.2251635499356012
104.0,0.37188034289153254,1.5119766931717702,0.6150412337168387,0.2626056322768325,2.5291130004596325,0.3460462036857833,8.084147229011673,0.2143595075360602
105.0,2.196021701606019,1.455161150418731,1.1132434424553588,0.1685600226841383,3.8360083711221837,0.5428343118884207,17.98954463636042,0.175097687158687
106.0,1.2535883815415343,1.9342551449503027,0.6447391313059855,0.22293134641071452,1.0018148022318687,0.05553998559735711,4.8567873609069405,0.2182753884467976
107.0,4.622036822889496,1.2234226459000261,0.6760046840736921,0.18438053031378523,3.6004508654501417,0.8327582670963578,11.38089580389874,0.056496086456315014
108.0,13.406139115118098,2.529997039427551,1.550817377005105,0.2836379048661092,2.2471018630121327,0.26635858187341716,16.01319830554176,0.5133584080464213
109.0,4.861624580044141,1.9287405605954624,1.097919329422229,0.055059777748836136,5.140161991421712,0.8737785715720268,14.27338368707462,0.30244125167006425
110.0,2.3696202506069217,2.3219651639820174,0.26490960745132586,0.37342491402215305,1.4410637564438837,0.22355958024741518,11.838174662639329,0.24440995330302553
111.0,2.1036851627804176,0.426681095747674,1.5930391985982748,0.3616061931729176,6.604169152660658,1.1637983631561644,24.87609147957913,0.3489392020397959
112.0,2.082752892420262,0.957835516425582,0.2721027345563962,0.37275497705602845,7.650059075984084,1.598301485292578,28.456489234890213,0.20401828551603554
113.0,1.666866539361349,4.846082965045116,2.237298410983221,0.17091118726847115,13.598037342602062,3.056232111330948,62.33710649390522,0.49184080328245544
114.0,1.1327904759188592,0.5521276821746072,2.8368925435422705,0.259521197686349,15.272903835596589,10.191750011372195,38.20852095449761,0.3060981705864611
115.0,3.8895345138067,1.1040949210777549,0.32738591782409204,0.3312085078782207,5.5049644007732415,1.3486215166406341,25.578577078723264,0.3129496206415066
116.0,6.485253731742219,2.8081819018037386,1.3307080245567287,0.5296110343927357,3.9302702000237946,0.7073645508703742,21.563301454591738,0.2212171736272364
117.0,2.2175574778168983,0.8174037680912946,0.2087979153639188,0.2488059426761715,1.0598268445058996,0.336065651774409,5.09211306424433,0.12807811382212123
118.0,2.718236804012624,1.6249681313684714,0.9895246615818996,0.15356472779646685,3.764514829801608,0.7500034404209968,13.11280386395013,0.18835701606345287
119.0,1.628188042996222,2.399772083099181,0.3896817361464391,0.44881495714810177,7.326757837996141,1.6261460190197852,34.58262964158968,0.42585872369841704
120.0,3.324456324297225,2.8207387474754664,1.1478957470597417,0.139979253175405,2.980503666106786,0.7111656104451693,14.422707835561338,0.5542341123867243
121.0,1.6920415125725263,1.5959631436419721,1.1525502591788648,0.12313657398557683,1.2556806287800857,0.3256904303536953,9.885869233498493,0.12707834878292174
122.0,1.9588431586389579,2.39618441638788,0.9650355671457352,0.2622004783862843,3.48484747426437,0.7430074257217788,17.455905353789674,0.33077876034504033
123.0,0.7720329680636202,0.7075379136845027,0.2980247485524279,0.22830135793170736,3.1008560161991845,0.5275664586094031,10.559065291155544,0.3329864855353947
124.0,1.8133325661336008,2.2015600572133196,1.4173985784518814,0.1881784525614264,5.6000359257077585,1.1702405587665592,23.851072015511253,0.29421411344834936
125.0,0.6265453144504657,3.2521520096389813,1.4868151153956,0.106320079293191,2.615583017145815,0.39624828266718515,13.483096386993902,0.1477592882751554
126.0,2.201554731326658,2.2393517663895945,1.2760155847732322,0.19493582326343212,4.216940594577855,0.9897374630731385,17.395560217721037,0.1953614560550228
127.0,1.5174211390639798,0.7662642457687117,1.1282571638311993,0.1287581629687959,2.798204556434791,0.5690269631389975,6.682572588376694,0.4359398842581441
128.0,0.5949279210401082,2.8119544255887035,1.2683565882993875,0.11814382223568923,3.465856905107287,0.5441782184598124,8.187290774183566,0.12667836461849713
129.0,2.067629300039797,1.2005244388951348,1.1888007747473115,0.06026704289709924,3.4050045098692263,0.8462825743262474,17.665525122963157,0.14170803754218425
130.0,0.9974925204116417,1.1384564998833115,1.352570074008915,0.2018186190475258,2.175658737809623,0.379290601019123,12.326285916706897,0.3414711643751222
131.0,0.612649171893968,0.9804917680273089,0.6720870940509918,0.2232998534892182,3.0001101512937915,0.40650084463008296,8.284508340154238,0.46879598050689153
132.0,2.108789617567788,1.6183110731112442,0.3492817172592726,0.1814210823680628,1.5575384720031538,0.547953774672668,5.505652132527506,0.335858776389147
133.0,1.1136484554185038,0.42483401309290625,1.0504691864448465,0.1166423990806683,4.651107824687966,0.9189307249798978,18.535714139644092,0.04266188803762332
134.0,1.512337229456179,2.6020286622048903,0.6581287438211999,0.09997312829421595,2.2244087745107293,0.875180401508459,5.774697319743704,0.18699948477143902
135.0,1.4615365355763263,0.56199833600399,1.1923952660001944,0.16343565899672743,1.8282559316801652,1.2322115362248809,8.407819731047244,0.11963269589503782
136.0,1.2500084253678831,1.9652308888768883,1.8363014980339687,0.1915394090480391,1.6800694278439343,2.387046929783991,11.13238858881988,0.19591454631063707
137.0,1.252555394957195,0.681836662636667,1.3979402122663904,0.09194870324193392,10.56066278780326,9.251270104149162,9.007059406940002,0.20505686338576773
138.0,2.4262492879825177,1.679490628972894,1.3790697439632003,0.2137687112965953,3.411225892230071,2.0365478151043495,9.983714328627622,0.06711347718569795
139.0,0.6976058750209725,1.8231422359672445,1.9959963744356675,0.23873721844242626,3.2949408211063425,1.5175621058434687,10.687607213034457,0.3232376513301243
140.0,3.0101403656210795,2.6866373431590964,2.604075052948195,0.6386355480893785,1.37495265917967,0.8145508027145073,6.947999822319283,0.3192108843663823
141.0,3.9768730679585182,3.4297874710120277,1.9275885946250728,0.5929178966327451,4.759781577771122,0.5886594330025542,25.778055965768324,0.21453629575617264
142.0,3.591659855770414,2.9732320129101026,3.1556532178146255,1.0039818886625467,1.8396459018826459,0.6206280049205523,10.167279263209858,0.6583956553779864
143.0,1.2201514727988823,3.5190887978974534,5.998869189871146,0.0316846635475331,8.140544219650144,1.4662847470456084,29.904330512036076,1.0103789906218374
144.0,2.0968830180795144,1.8313120969192553,7.607977113751244,0.42448700776060866,13.976441392451735,3.0664200058701407,57.04573508710124,0.7584387983127637
145.0,1.2903467781846625,2.0103856892184337,2.6243313729861533,0.3699522333191056,6.457268335645448,1.3109941384682022,30.888866316818213,0.49826816869137724
146.0,0.5633030604288131,1.7601479983687842,2.494740531225025,0.2993235446348485,3.4299896881038068,0.5247282592741318,14.71803672740453,0.19044370224373094
147.0,0.7895731399492283,0.09354788056988407,0.42354002712390826,0.4286240336391272,4.746370520127607,0.9385036722541596,20.38463420723883,0.09425962105532737
148.0,2.4117897736767158,1.263243163047437,1.4433130834834655,0.09276167951862431,4.0844696538265595,0.41622654445362256,18.20077821829633,0.1497511488244833
149.0,10.963604181657535,0.9546978380826439,1.6437945677038925,0.16493769604292297,3.0177397137858595,0.44096337557556153,20.487406843963434,0.3798375317404976
150.0,5.7427786514587345,1.1107724748811034,0.22598351685541615,0.21818977523013044,1.74270489076306,0.6837022985660206,5.20392914429341,0.20318754158951327
151.0,3.368045882835702,1.2687051616454,1.153313687160371,0.22865739003309113,2.339678361185061,0.8891124869616108,3.6046442145368442,0.184818659125346
152.0,2.674896393649891,2.535148547972572,0.7284427900607848,0.5674028648845836,3.3901150771604045,1.2341927932135068,14.842559177334296,0.7196865935259384
153.0,2.7016398859602058,1.6835098093616865,0.834453887739433,0.27067117538919255,2.5455479886711063,0.2712520046298737,7.880141887385097,0.5664000186635485
154.0,2.397864105612355,2.941055118159919,1.4623896454450949,0.1024868297907773,4.150614163116342,0.4710895271498308,21.117006402585872,0.5145840188382704
155.0,1.7188865449881434,0.6945561004455681,3.1660237739711783,0.3913080826248513,0.32912742544074314,0.7341970006149692,6.37961360981168,0.6839342712924601
156.0,2.2441513161346736,1.2729323428583934,2.2169160280778444,0.4080541203999291,1.7531043922415952,1.1153266006681477,5.686485475257535,0.32214764056301554
157.0,2.7044023547005898,1.6259053386396551,0.9009041574559822,0.2775360507654582,2.9798361605169537,1.6441444522582365,11.442791333328485,0.2568807310949164
158.0,2.122117708434688,2.5468367369627614,0.6591629133914292,0.05097545686631286,0.13003313923171458,1.629407849331928,8.269385418625978,0.08592189814879846
159.0,2.7816066277577876,2.2185396125602828,1.246821148624548,0.1490731296563293,1.0265699132917376,4.526030203388779,13.50414336089998,0.3388546725243151
160.0,2.3624142269380615,2.106823504723739,1.2121684272681623,0.07384390418438602,1.997914518157475,5.0851390757967865,14.32697975532492,0.3221112480522632
161.0,1.9775315757357503,0.3147773354724539,1.3625941217039244,0.14319169660815081,4.156417754073776,2.193336297103142,9.32594072904228,0.331595326669738
162.0,1.8567913247833883,0.5140776151813949,0.6227683604475148,0.4425070460301387,3.0243781250916104,0.851041306583222,16.3315480348504,0.1865983649157975
163.0,1.8468512034940845,1.6082435428997435,1.374202517988902,0.1347872338223601,0.7068946613362568,0.4213871980522865,6.602580562114956,0.08025396218784682
164.0,2.3440652509521955,0.8757044250791962,0.6842315715126988,0.2704189927646756,1.0512571448085684,0.36100543057109147,3.8204682411653383,0.17192687714437593
165.0,1.19320803631276,1.5582035932394427,0.7257300306332567,0.20807224948844444,1.0354301810329063,0.49967179767644,7.363545610886458,0.12188181377204822
166.0,2.155389331221844,1.8258488591682756,0.8962802504363954,0.31057407991454694,2.98008603765051,0.6260075724239808,10.316918612058291,0.4228508104320219
167.0,2.8651828637244976,1.0148741917411217,0.8842996078351987,0.25096607569273105,2.8237622796488484,0.6063347964997847,9.95389300077246,0.408516571316335
168.0,1.8101553269510646,0.619775308089681,0.6121647755890934,0.1496690992823106,2.780134078954172,0.5856537574034718,10.5399566756459,0.5483874956910472
169.0,0.8485239486879567,0.7186554528417184,0.8590716325710207,0.21094287061715908,3.229645342044482,0.585394485588391,18.459540461999495,0.5203514464745294
170.0,2.96088019666913,1.9198484371212663,0.5074620042357494,0.29173723035983873,0.9521842539778403,0.17858518707939397,4.967980212682959,0.8624621415839911
171.0,2.8897335256888197,0.45351477990250666,3.5999320677783464,0.09995228434149252,1.151619023109766,0.3146530519218279,2.5289600429940675,1.064819541077287
172.0,2.2741525227760886,2.8281549465269036,1.4705377236178674,0.13320296424886907,0.9558537280889564,0.38467234070132705,8.17193910141929,0.2685928617916368
173.0,3.0137578731623518,1.0086238413321,2.0138482856075086,0.2257446226903557,1.4611536891969967,0.3042623556136559,5.3376617370922865,0.17323089176426176
174.0,4.416362131512298,2.0038452997570966,1.974472064445667,0.21393234617194948,3.2277238271403834,0.5304044365609154,10.119748680390543,0.33042174402118457
175.0,1.7712222676588358,1.6268827554957292,0.8155304336501726,0.21490205635662957,1.9826137586913604,0.6536426338672602,7.744778516243068,0.21421964501127144
176.0,2.1636367176091444,0.39431928546276124,1.9741724894386825,0.40812792159170114,0.7761223772170802,0.31127501015761694,6.789657518658484,0.2201810804800362
177.0,2.711456837723712,1.2168844574906066,1.9418635729313587,0.5558681870210789,3.566182653331844,0.5644168401015098,15.846958995390631,0.17190842803313727
178.0,3.2931680343218055,2.1544146960155914,1.3266111025148488,0.20063551988139333,4.96216589005546,0.6369843488474876,22.543043949919447,0.362733756521334
179.0,4.565570543062431,3.5726018472338192,0.25270445116806683,0.2620876652668261,4.313475288521347,0.3971202427374522,18.335695743895435,0.7888321001910988
180.0,3.377395122118348,2.4056534253335036,0.9891007790668894,0.4377121942965057,1.6026632016472195,1.0536175022618244,6.079714606244358,0.47410172962820213
181.0,3.0814587044787984,1.2094316880598293,0.8853023115466803,0.19539870977084,4.422947540072777,0.7510161747374211,21.927562971752998,0.4962284831463439
182.0,1.9003598417719165,3.647959651719439,0.902985051401584,0.22377468789425106,6.136597282925354,7.395929072368762,19.65410040805961,0.47526190534058166
183.0,1.6486764303228945,3.572381789909395,0.7682649666209554,0.33736559303980523,11.112259087468859,5.411513422582719,28.076471925159098,0.7031406779846271
184.0,3.569818334508885,4.143154550357181,1.5786515181426122,0.2712662149233864,8.486905127462661,2.961718288049563,29.522033339074817,1.2254078750478103
185.0,5.723825504304643,25.22225106009638,1.9599598941721879,0.5747693680295711,36.65589354468024,8.352341249240705,136.736156456755,5.1019180096471874
186.0,2.492741920334911,9.299994751857865,0.9862811905309089,0.046801507683723584,15.302774925037482,2.536565514222706,63.66964476462226,1.7871849083190467
187.0,2.626252752360333,0.9962737840393434,0.8222340235164188,0.2595078682305556,5.9874070681921205,0.7597287458476129,26.045341352908775,0.6548964296806244
188.0,2.3038855263244957,0.8194900546941518,1.4217827865027133,0.15555610475937856,6.131649723331105,0.8862364608457656,23.381399732062864,0.4335098826463918
189.0,0.8016696345411951,3.875307211661912,0.139887441945052,0.19076875422082906,3.782778807606238,0.4921793850038253,17.507610383884202,0.5978517290714334
190.0,2.3010899340596374,1.4265365957179883,1.0209447025970528,0.2752611380190963,4.103758537131735,0.6176650438635976,19.350357279118136,0.20123329616280558
